CONTEXT_IP,CONTEXT_SESSION_START,CONTEXT_SESSION_ID,CONTEXT_PAGE_URL,CART_ID,CHECKOUT_ID,ORDER_ID,ID,PAYMENT_METHOD,EVENT,LOCALE,CURRENCY,CHANNEL,EVENT_TEXT,COUNTRY_CODE,ANONYMOUS_ID,RECEIVED_AT,UUID_TS,TIMESTAMP,ORIGINAL_TIMESTAMP,SENT_AT,CONTEXT_SCREEN_HEIGHT,CONTEXT_SCREEN_WIDTH,CONTEXT_SCREEN_DENSITY,CONTEXT_SCREEN_INNER_HEIGHT,CONTEXT_SCREEN_INNER_WIDTH,USER_ID,PRODUCTS,REVENUE,TAX,SHIPPING,TOTAL
91.118.17.132,2024-01-21 00:14:17.000,1705776257,"www.choixcart.com[{'page': {'id': 'xUmoS1RLhIgDiMZT', 'context_ip': '91.118.17.132', 'name': 'login', 'path': '/login', 'context_session_id': 1705776257, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '23bd8fae7873744f28876dfc2237e982', 'user_id': 'jonwhite@example.com', 'received_at': '2024-01-21T00:30:31.000000Z', 'sent_at': '2024-01-21T00:30:31.000000Z', 'original_timestamp': '2024-01-21T00:30:31.000000Z', 'timestamp': '2024-01-21T00:30:31.000000Z', 'uuid_ts': '2024-01-21T00:30:31.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '23bd8fae7873744f28876dfc2237e982', 'original_timestamp': '2024-01-21T00:30:31.000000Z', 'received_at': '2024-01-21T00:30:31.000000Z', 'sent_at': '2024-01-21T00:30:31.000000Z', 'timestamp': '2024-01-21T00:30:31.000000Z', 'uuid_ts': '2024-01-21T00:30:31.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1705776257, 'user_id': 'jonwhite@example.com', 'id': 'RlXok3WfqO9kuqqz', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-01-21T00:30:31.000000Z', 'timestamp': '2024-01-21T00:30:31.000000Z', 'sent_at': '2024-01-21T00:30:31.000000Z', 'received_at': '2024-01-21T00:30:31.000000Z', 'original_timestamp': '2024-01-21T00:30:31.000000Z', 'last_name': 'White', 'first_name': 'Jon', 'email': 'jonwhite@example.com', 'context_screen_height': 1440, 'context_screen_width': 2560, 'context_screen_density': 2, 'context_screen_inner_height': 1319, 'context_screen_inner_width': 2560, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '23bd8fae7873744f28876dfc2237e982', 'user_id': 'jonwhite@example.com', 'context_ip': '91.118.17.132', 'id': 'bGqtuqlmuUivd9up', 'context_session_start': '2024-01-21T00:14:17.000000Z', 'context_session_id': 1705776257, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'ND', 'address_country': 'US', 'currency': 'usd'}}]",M98yWF9aVuzroAjMe8wQ,YaN00vlAo5,d9Icenr6CCuq,oA8JLSajDONL9t,visa,order_complete,us,usd,web,ORDER COMPLETED,us,23bd8fae7873744f28876dfc2237e982,2024-01-21 00:33:54.000,2024-01-21 00:33:54.000,2024-01-21 00:33:54.000,2024-01-21 00:33:54.000,2024-01-21 00:33:54.000,1440,2560,2,1319,2560,jonwhite@example.com,"[{""title"": null, ""category"": ""Shoes"", ""path"": ""/p/1608"", ""url"": ""www.choixcart.com/p/1608"", ""price"": 50}]",40,5,5,45
174.72.188.107,2024-04-07 16:33:24.000,1712487804,"www.choixcart.com[{'page': {'id': 'gR8LoXffX3E1yTnM', 'context_ip': '174.72.188.107', 'name': 'login', 'path': '/login', 'context_session_id': 1712487804, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': '$direct', 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': 'f573041315b268523f286acbe0932bb4', 'user_id': 'annhill@example.com', 'received_at': '2024-04-07T16:38:02.000000Z', 'sent_at': '2024-04-07T16:38:02.000000Z', 'original_timestamp': '2024-04-07T16:38:02.000000Z', 'timestamp': '2024-04-07T16:38:02.000000Z', 'uuid_ts': '2024-04-07T16:38:02.000000Z', 'context_campaign_medium': 'email', 'context_campaign_content': '53dsvdsa', 'context_campaign_source': 'email', 'context_campaign_name': 'cmpn_421', 'category': None, 'title': None}}, {'track': {'anonymous_id': 'f573041315b268523f286acbe0932bb4', 'original_timestamp': '2024-04-07T16:38:02.000000Z', 'received_at': '2024-04-07T16:38:02.000000Z', 'sent_at': '2024-04-07T16:38:02.000000Z', 'timestamp': '2024-04-07T16:38:02.000000Z', 'uuid_ts': '2024-04-07T16:38:02.000000Z', 'context_campaign_medium': 'email', 'context_campaign_content': '53dsvdsa', 'context_campaign_name': 'cmpn_421', 'context_campaign_source': 'email', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1712487804, 'user_id': 'annhill@example.com', 'id': 'Hk0lEVPofI6fQzgv', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-04-07T16:38:02.000000Z', 'timestamp': '2024-04-07T16:38:02.000000Z', 'sent_at': '2024-04-07T16:38:02.000000Z', 'received_at': '2024-04-07T16:38:02.000000Z', 'original_timestamp': '2024-04-07T16:38:02.000000Z', 'last_name': 'Hill', 'first_name': 'Ann', 'email': 'annhill@example.com', 'context_screen_height': 780, 'context_screen_width': 360, 'context_screen_density': 3, 'context_screen_inner_height': 645, 'context_screen_inner_width': 360, 'context_campaign_term': 'brand launch', 'context_campaign_source': 'email', 'context_campaign_name': 'cmpn_421', 'context_campaign_medium': 'email', 'context_campaign_content': '53dsvdsa', 'anonymous_id': 'f573041315b268523f286acbe0932bb4', 'user_id': 'annhill@example.com', 'context_ip': '174.72.188.107', 'id': 'zd5TWoBUB6dIZNaB', 'context_session_start': '2024-04-07T16:33:24.000000Z', 'context_session_id': 1712487804, 'context_library_version': '1.0.2', 'context_page_url': 'www.choixcart.com/login', 'state': 'MN', 'address_country': 'US', 'currency': 'usd'}}]",FqojEdyZPoQgvkM7i0Bf,8w6xWgLQ4s,78TviuG9jWZT,cgdGDopr7u2zww,mastercard,order_complete,it,usd,web,ORDER COMPLETED,it,f573041315b268523f286acbe0932bb4,2024-04-07 16:40:24.000,2024-04-07 16:40:24.000,2024-04-07 16:40:24.000,2024-04-07 16:40:24.000,2024-04-07 16:40:24.000,780,360,3,645,360,annhill@example.com,"[{""title"": null, ""category"": ""Watches"", ""path"": ""/p/6726"", ""url"": ""www.choixcart.com/p/6726"", ""price"": 130}]",104,13,13,117
158.0.79.208,2024-03-21 21:00:27.000,1711035027,www.choixcart.com/cart/view.html?ref=nav_cart,H3zX0XZHetw1PZoW9NPm,ebejCgQjSB,xypPN9CJcObs,ctSZtmhOIS4hzn,amex,order_complete,ca,usd,web,ORDER COMPLETED,ca,d5b1fb25d3e75059653d6cf2ed2506fb,2024-03-21 21:15:09.000,2024-03-21 21:15:09.000,2024-03-21 21:15:09.000,2024-03-21 21:15:09.000,2024-03-21 21:15:09.000,1440,2560,2,1319,2560,caitlynolson@example.com,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/3082"", ""url"": ""www.choixcart.com/p/3082"", ""price"": 106}]",85,11,11,95
14.148.225.182,2024-01-19 13:13:05.000,1705650185,"www.choixcart.com[{'page': {'id': 'Fedq9IVEslyjGoQd', 'context_ip': '14.148.225.182', 'name': 'login', 'path': '/login', 'context_session_id': 1705650185, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '312ba9a38cf12fe24afffd63b61d0be7', 'user_id': 'pamelagibbs@example.com', 'received_at': '2024-01-19T13:28:12.000000Z', 'sent_at': '2024-01-19T13:28:12.000000Z', 'original_timestamp': '2024-01-19T13:28:12.000000Z', 'timestamp': '2024-01-19T13:28:12.000000Z', 'uuid_ts': '2024-01-19T13:28:12.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '312ba9a38cf12fe24afffd63b61d0be7', 'original_timestamp': '2024-01-19T13:28:12.000000Z', 'received_at': '2024-01-19T13:28:12.000000Z', 'sent_at': '2024-01-19T13:28:12.000000Z', 'timestamp': '2024-01-19T13:28:12.000000Z', 'uuid_ts': '2024-01-19T13:28:12.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1705650185, 'user_id': None, 'id': 'V4l7UcD8NfwOT5ug', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-01-19T13:28:12.000000Z', 'timestamp': '2024-01-19T13:28:12.000000Z', 'sent_at': '2024-01-19T13:28:12.000000Z', 'received_at': '2024-01-19T13:28:12.000000Z', 'original_timestamp': '2024-01-19T13:28:12.000000Z', 'last_name': 'Gibbs', 'first_name': 'Pamela', 'email': 'pamelagibbs@example.com', 'context_screen_height': 800, 'context_screen_width': 360, 'context_screen_density': 2, 'context_screen_inner_height': 803, 'context_screen_inner_width': 432, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '312ba9a38cf12fe24afffd63b61d0be7', 'user_id': 'pamelagibbs@example.com', 'context_ip': '14.148.225.182', 'id': 'ZRrXL6YFghy7fSy2', 'context_session_start': '2024-01-19T13:13:05.000000Z', 'context_session_id': 1705650185, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'MO', 'address_country': 'US', 'currency': 'usd'}}]",0KA2AtTqv7E7ZHb78fr9,N8DMVa7ipz,OViZZFFN6vSe,O5pWhsqqpPtRHI,mastercard,order_complete,ca,usd,web,ORDER COMPLETED,ca,312ba9a38cf12fe24afffd63b61d0be7,2024-01-19 13:32:50.000,2024-01-19 13:32:50.000,2024-01-19 13:32:50.000,2024-01-19 13:32:50.000,2024-01-19 13:32:50.000,800,360,2,803,432,pamelagibbs@example.com,"[{""title"": null, ""category"": ""Shoes"", ""path"": ""/p/8462"", ""url"": ""www.choixcart.com/p/8462"", ""price"": 34}]",27,3,3,31
155.149.120.235,2024-02-23 14:45:00.000,1708679700,"www.choixcart.com[{'page': {'id': 'PyGQijQ63GBJmcqQ', 'context_ip': '155.149.120.235', 'name': 'login', 'path': '/login', 'context_session_id': 1708679700, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': 'eed3fc3a3e7c4af89faf79c0f2093a63', 'user_id': 'mary.middleton788@example.org', 'received_at': '2024-02-23T14:56:50.000000Z', 'sent_at': '2024-02-23T14:56:50.000000Z', 'original_timestamp': '2024-02-23T14:56:50.000000Z', 'timestamp': '2024-02-23T14:56:50.000000Z', 'uuid_ts': '2024-02-23T14:56:50.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'context_campaign_source': 'google', 'context_campaign_name': 'cmpn_232', 'category': None, 'title': None}}, {'track': {'anonymous_id': 'eed3fc3a3e7c4af89faf79c0f2093a63', 'original_timestamp': '2024-02-23T14:56:50.000000Z', 'received_at': '2024-02-23T14:56:50.000000Z', 'sent_at': '2024-02-23T14:56:50.000000Z', 'timestamp': '2024-02-23T14:56:50.000000Z', 'uuid_ts': '2024-02-23T14:56:50.000000Z', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'context_campaign_name': 'cmpn_232', 'context_campaign_source': 'google', 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1708679700, 'user_id': None, 'id': 'JtG8WVe10Y2fSnw5', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2024-02-23T14:56:50.000000Z', 'timestamp': '2024-02-23T14:56:50.000000Z', 'sent_at': '2024-02-23T14:56:50.000000Z', 'received_at': '2024-02-23T14:56:50.000000Z', 'original_timestamp': '2024-02-23T14:56:50.000000Z', 'last_name': 'Middleton', 'first_name': 'Mary', 'email': 'mary.middleton788@example.org', 'context_screen_height': 800, 'context_screen_width': 360, 'context_screen_density': 2, 'context_screen_inner_height': 803, 'context_screen_inner_width': 432, 'context_campaign_term': 'christmas sale', 'context_campaign_source': 'google', 'context_campaign_name': 'cmpn_232', 'context_campaign_medium': 'ppc', 'context_campaign_content': '53454fasdf', 'anonymous_id': 'eed3fc3a3e7c4af89faf79c0f2093a63', 'user_id': 'mary.middleton788@example.org', 'context_ip': '155.149.120.235', 'id': 'zQNyzb7zYom08XJE', 'context_session_start': '2024-02-23T14:45:00.000000Z', 'context_session_id': 1708679700, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'TN', 'address_country': 'US', 'currency': 'usd'}}]",u058VqbiuKB6BRAFXBpn,iVM7IbOnRX,k52QnDll5yMt,yNKfy2OHnJdx2x,amex,order_complete,us,usd,web,ORDER COMPLETED,us,eed3fc3a3e7c4af89faf79c0f2093a63,2024-02-23 15:05:18.000,2024-02-23 15:05:18.000,2024-02-23 15:05:18.000,2024-02-23 15:05:18.000,2024-02-23 15:05:18.000,800,360,2,803,432,mary.middleton788@example.org,"[{""title"": null, ""category"": ""Mens clothing"", ""path"": ""/p/8216"", ""url"": ""www.choixcart.com/p/8216"", ""price"": 166}]",133,17,17,149
196.75.157.228,2023-09-10 02:04:47.000,1694291687,"www.choixcart.com[{'page': {'id': 'vXpsgX7EHfhK5nXo', 'context_ip': '196.75.157.228', 'name': 'signup', 'path': '/signup', 'context_session_id': 1694291687, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '94aede78162b1eca4a1778c0009a63ab', 'user_id': 'kevin.williams608@example.net', 'received_at': '2023-09-10T02:10:31.000000Z', 'sent_at': '2023-09-10T02:10:31.000000Z', 'original_timestamp': '2023-09-10T02:10:31.000000Z', 'timestamp': '2023-09-10T02:10:31.000000Z', 'uuid_ts': '2023-09-10T02:10:31.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '94aede78162b1eca4a1778c0009a63ab', 'original_timestamp': '2023-09-10T02:10:31.000000Z', 'received_at': '2023-09-10T02:10:31.000000Z', 'sent_at': '2023-09-10T02:10:31.000000Z', 'timestamp': '2023-09-10T02:10:31.000000Z', 'uuid_ts': '2023-09-10T02:10:31.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1694291687, 'user_id': None, 'id': '4PsMDu9PsyLrucJO', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2023-09-10T02:10:31.000000Z', 'timestamp': '2023-09-10T02:10:31.000000Z', 'sent_at': '2023-09-10T02:10:31.000000Z', 'received_at': '2023-09-10T02:10:31.000000Z', 'original_timestamp': '2023-09-10T02:10:31.000000Z', 'last_name': 'Williams', 'first_name': 'Kevin', 'email': 'kevin.williams608@example.net', 'context_screen_height': 982, 'context_screen_width': 1512, 'context_screen_density': 2, 'context_screen_inner_height': 828, 'context_screen_inner_width': 1512, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '94aede78162b1eca4a1778c0009a63ab', 'user_id': 'kevin.williams608@example.net', 'context_ip': '196.75.157.228', 'id': 'YVN1xYjICZiuMN0N', 'context_session_start': '2023-09-10T02:04:47.000000Z', 'context_session_id': 1694291687, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/signup', 'state': 'NE', 'address_country': 'US', 'currency': 'usd'}}]",H9edjN6vFzEa4zFK5dYE,7ofjTFzd4N,Z0p5E0UsEgEq,1LrWeau1PwEy9C,visa,order_complete,gb,usd,web,ORDER COMPLETED,gb,94aede78162b1eca4a1778c0009a63ab,2023-09-10 02:19:35.000,2023-09-10 02:19:35.000,2023-09-10 02:19:35.000,2023-09-10 02:19:35.000,2023-09-10 02:19:35.000,982,1512,2,828,1512,kevin.williams608@example.net,"[{""title"": null, ""category"": ""Mens clothing"", ""path"": ""/p/5868"", ""url"": ""www.choixcart.com/p/5868"", ""price"": 50}]",40,5,5,45
109.36.205.152,2023-09-14 08:12:35.000,1694659355,"www.choixcart.com[{'page': {'id': 'GSSfd5rmLMQp4gsK', 'context_ip': '109.36.205.152', 'name': 'login', 'path': '/login', 'context_session_id': 1694659355, 'url': 'www.choixcart.com/login', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '94aede78162b1eca4a1778c0009a63ab', 'user_id': 'kevin.williams608@example.net', 'received_at': '2023-09-14T08:25:24.000000Z', 'sent_at': '2023-09-14T08:25:24.000000Z', 'original_timestamp': '2023-09-14T08:25:24.000000Z', 'timestamp': '2023-09-14T08:25:24.000000Z', 'uuid_ts': '2023-09-14T08:25:24.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '94aede78162b1eca4a1778c0009a63ab', 'original_timestamp': '2023-09-14T08:25:24.000000Z', 'received_at': '2023-09-14T08:25:24.000000Z', 'sent_at': '2023-09-14T08:25:24.000000Z', 'timestamp': '2023-09-14T08:25:24.000000Z', 'uuid_ts': '2023-09-14T08:25:24.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1694659355, 'user_id': 'kevin.williams608@example.net', 'id': 'IchrVMBQeH2KVc7u', 'channel': 'web', 'event_text': 'LOGIN', 'event': 'login'}}, {'identify': {'uuid_ts': '2023-09-14T08:25:24.000000Z', 'timestamp': '2023-09-14T08:25:24.000000Z', 'sent_at': '2023-09-14T08:25:24.000000Z', 'received_at': '2023-09-14T08:25:24.000000Z', 'original_timestamp': '2023-09-14T08:25:24.000000Z', 'last_name': 'Williams', 'first_name': 'Kevin', 'email': 'kevin.williams608@example.net', 'context_screen_height': 1080, 'context_screen_width': 1920, 'context_screen_density': 1, 'context_screen_inner_height': 934, 'context_screen_inner_width': 1920, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '94aede78162b1eca4a1778c0009a63ab', 'user_id': 'kevin.williams608@example.net', 'context_ip': '109.36.205.152', 'id': 'NAa4WVidIcbzKpix', 'context_session_start': '2023-09-14T08:12:35.000000Z', 'context_session_id': 1694659355, 'context_library_version': '0.10.4', 'context_page_url': 'www.choixcart.com/login', 'state': 'VA', 'address_country': 'US', 'currency': 'usd'}}]",aanrGrce1oDuEvNfEc8j,0DmL9WIkIG,PwocfLaKMwvD,otFgaMsFWRP2Uu,visa,order_complete,gb,usd,web,ORDER COMPLETED,gb,94aede78162b1eca4a1778c0009a63ab,2023-09-14 08:31:17.000,2023-09-14 08:31:17.000,2023-09-14 08:31:17.000,2023-09-14 08:31:17.000,2023-09-14 08:31:17.000,1080,1920,1,934,1920,kevin.williams608@example.net,"[{""title"": null, ""category"": ""Mens clothing"", ""path"": ""/p/6870"", ""url"": ""www.choixcart.com/p/6870"", ""price"": 94}]",75,9,9,85
191.15.41.227,2024-01-27 05:05:55.000,1706312155,www.choixcart.com/cart/view.html?ref=nav_cart,63hLcWkMEwp5Li6Xk1xt,9y3EFJpGdb,ixx75rCwlQeR,rclVm4R1XKlOny,paypal,order_complete,it,usd,web,ORDER COMPLETED,it,9bd7b12593349d314ef61e080b6be3a3,2024-01-27 05:26:49.000,2024-01-27 05:26:49.000,2024-01-27 05:26:49.000,2024-01-27 05:26:49.000,2024-01-27 05:26:49.000,1080,1920,1,976,1825,beth.webb202@example.org,"[{""title"": null, ""category"": ""Shirts"", ""path"": ""/p/1709"", ""url"": ""www.choixcart.com/p/1709"", ""price"": 74}]",59,7,7,67
145.233.152.126,2023-10-16 14:33:06.000,1697446986,www.choixcart.com/cart/view.html?ref=nav_cart,8ZFuJmjUBQLhxHdgSzqP,o3jjIRw28e,VyDne6jYXIDx,hZvc4wRI4mT0mw,amex,order_complete,ca,usd,web,ORDER COMPLETED,ca,0bd8989923bdbdf324164017ca3b2ccc,2023-10-16 14:48:17.000,2023-10-16 14:48:17.000,2023-10-16 14:48:17.000,2023-10-16 14:48:17.000,2023-10-16 14:48:17.000,900,1440,2,880,1205,kimberly.coleman632@example.net,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/2712"", ""url"": ""www.choixcart.com/p/2712"", ""price"": 71}]",57,7,7,64
7.169.84.192,2024-03-01 03:40:42.000,1709244642,www.choixcart.com/cart/view.html?ref=nav_cart,q1UdZ0Ry6IsNuqlVYmzi,bChuPURpVO,uNf1gH6ay7T0,XEXtN6ojNGDcPW,paypal,order_complete,gb,usd,web,ORDER COMPLETED,gb,0ce40290c2d92d4da4021270dacbc877,2024-03-01 03:50:02.000,2024-03-01 03:50:02.000,2024-03-01 03:50:02.000,2024-03-01 03:50:02.000,2024-03-01 03:50:02.000,873,393,2,760,393,sharonsimpson@example.com,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/9097"", ""url"": ""www.choixcart.com/p/9097"", ""price"": 85}]",68,9,9,77
208.73.249.120,2024-01-13 07:41:36.000,1705111896,"www.choixcart.com[{'page': {'id': 'l5neZdbLFJwdKZd4', 'context_ip': '208.73.249.120', 'name': 'signup', 'path': '/signup', 'context_session_id': 1705111896, 'url': 'www.choixcart.com/signup', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_app_namespace': 'com.rudderstack.javascript', 'context_page_referrer': None, 'context_page_referring_domain': None, 'context_page_path': '/cart/view.html?ref=nav_cart', 'anonymous_id': '0a229c7f0b88b3a3285651da4077b15e', 'user_id': 'chung.kyle968@example.org', 'received_at': '2024-01-13T07:55:42.000000Z', 'sent_at': '2024-01-13T07:55:42.000000Z', 'original_timestamp': '2024-01-13T07:55:42.000000Z', 'timestamp': '2024-01-13T07:55:42.000000Z', 'uuid_ts': '2024-01-13T07:55:42.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_source': None, 'context_campaign_name': None, 'category': None, 'title': None}}, {'track': {'anonymous_id': '0a229c7f0b88b3a3285651da4077b15e', 'original_timestamp': '2024-01-13T07:55:42.000000Z', 'received_at': '2024-01-13T07:55:42.000000Z', 'sent_at': '2024-01-13T07:55:42.000000Z', 'timestamp': '2024-01-13T07:55:42.000000Z', 'uuid_ts': '2024-01-13T07:55:42.000000Z', 'context_campaign_medium': None, 'context_campaign_content': None, 'context_campaign_name': None, 'context_campaign_source': None, 'context_app_namespace': 'com.rudderstack.javascript', 'context_destination_id': 'trhFRv2b7KyUqj', 'context_destination_type': 'snowflake', 'context_session_id': 1705111896, 'user_id': None, 'id': 'C3ES1uBU21DZhfSn', 'channel': 'web', 'event_text': 'SIGNUP', 'event': 'signup'}}, {'identify': {'uuid_ts': '2024-01-13T07:55:42.000000Z', 'timestamp': '2024-01-13T07:55:42.000000Z', 'sent_at': '2024-01-13T07:55:42.000000Z', 'received_at': '2024-01-13T07:55:42.000000Z', 'original_timestamp': '2024-01-13T07:55:42.000000Z', 'last_name': 'Chung', 'first_name': 'Kyle', 'email': 'chung.kyle968@example.org', 'context_screen_height': 900, 'context_screen_width': 1440, 'context_screen_density': 2, 'context_screen_inner_height': 880, 'context_screen_inner_width': 1205, 'context_campaign_term': None, 'context_campaign_source': None, 'context_campaign_name': None, 'context_campaign_medium': None, 'context_campaign_content': None, 'anonymous_id': '0a229c7f0b88b3a3285651da4077b15e', 'user_id': 'chung.kyle968@example.org', 'context_ip': '208.73.249.120', 'id': '4t98K7M5JHRJDP6a', 'context_session_start': '2024-01-13T07:41:36.000000Z', 'context_session_id': 1705111896, 'context_library_version': '1.1.4', 'context_page_url': 'www.choixcart.com/signup', 'state': 'IN', 'address_country': 'US', 'currency': 'usd'}}]",QY4ys5AsKKtHcAwUooPp,IEcSv0bqNn,EB3Vq1O7eTXc,PmDSeBxoLB1vYy,mastercard,order_complete,gb,usd,web,ORDER COMPLETED,gb,0a229c7f0b88b3a3285651da4077b15e,2024-01-13 08:01:47.000,2024-01-13 08:01:47.000,2024-01-13 08:01:47.000,2024-01-13 08:01:47.000,2024-01-13 08:01:47.000,900,1440,2,880,1205,chung.kyle968@example.org,"[{""title"": null, ""category"": ""Jeans"", ""path"": ""/p/5912"", ""url"": ""www.choixcart.com/p/5912"", ""price"": 86}]",69,9,9,77
206.198.228.66,2024-04-05 00:33:12.000,1712257392,www.choixcart.com/cart/view.html?ref=nav_cart,bpguH4m6iiBPR4AAERFA,77SsRAoQhE,1qLkRvbf0zVo,vTL0U0OcrKFEAL,amex,order_complete,ca,usd,web,ORDER COMPLETED,ca,9a08fce3c18b656b6ecfb0cc34a08dfc,2024-04-05 00:49:30.000,2024-04-05 00:49:30.000,2024-04-05 00:49:30.000,2024-04-05 00:49:30.000,2024-04-05 00:49:30.000,800,1280,2,562,1272,wade.taylor564@example.org,"[{""title"": null, ""category"": ""Trousers"", ""path"": ""/p/5656"", ""url"": ""www.choixcart.com/p/5656"", ""price"": 62}]",50,6,6,56
