RECEIVED_AT,LAST_NAME,FIRST_NAME,CONTEXT_CAMPAIGN_TERM,CONTEXT_CAMPAIGN_SOURCE,CONTEXT_CAMPAIGN_NAME,CONTEXT_CAMPAIGN_MEDIUM,CONTEXT_CAMPAIGN_CONTENT,ANONYMOUS_ID,USER_ID,CONTEXT_IP,ID
2024-09-20 23:02:17.000,Blackwell,Caitlin,similar items,twitter,cmpn_80,paidsocial,13vfs5asdfa,66fe3fef25bb141bded7561deecefab7,caitlinblackwell@example.com,220.31.26.14,zJCvC6C2v4miK7ku
2024-12-02 08:37:41.000,Blackwell,Caitlin,,,,,,66fe3fef25bb141bded7561deecefab7,caitlinblackwell@example.com,196.6.110.20,buhIuV9RfPnigUlf
2025-01-26 16:40:17.000,Blackwell,Caitlin,christmas sale,bing,cmpn_232,ppc,53454fasdf,66fe3fef25bb141bded7561deecefab7,caitlinblackwell@example.com,150.165.249.84,uWNRCNc5HeKs5dO2
2025-03-17 03:43:39.000,Blackwell,Caitlin,paid users,bing,cmpn_830,ppc,cdasareravf,66fe3fef25bb141bded7561deecefab7,caitlinblackwell@example.com,197.95.162.191,bQmove0DmbjlGdD0
2025-10-03 04:12:02.000,Reeves,Eric,,,,,,add47947e8e84100dcf0f8ffbdd4a56c,reeves.eric038@example.org,112.28.171.197,G79mkBOpAU0PgKKH
2025-11-09 15:33:34.000,Reeves,Eric,,,,,,add47947e8e84100dcf0f8ffbdd4a56c,reeves.eric038@example.org,119.50.136.217,puhK8BMxvuWnZ96t
2026-01-15 06:41:16.000,Reeves,Eric,,,,,,add47947e8e84100dcf0f8ffbdd4a56c,reeves.eric038@example.org,148.204.12.168,myKMAfeNPkhPUrjl
2026-02-21 02:56:24.000,Reeves,Eric,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,add47947e8e84100dcf0f8ffbdd4a56c,reeves.eric038@example.org,11.175.4.114,mGXqRF0b2nYLZPDR
2026-04-14 10:12:49.000,Reeves,Eric,,,,,,add47947e8e84100dcf0f8ffbdd4a56c,reeves.eric038@example.org,96.30.47.64,wB3gws9Y72tX3nFC
2024-10-22 20:27:59.000,King,Brianna,,,,,,180c4d82a5b36c3973ff03853b132866,briannaking@example.com,184.150.71.208,rCYqHfAk9tE0B81T
2025-01-22 04:11:02.000,King,Brianna,paid users,bing,cmpn_830,ppc,cdasareravf,180c4d82a5b36c3973ff03853b132866,briannaking@example.com,140.84.22.180,KC4fxvQiCzSXQCRw
2025-07-01 17:25:51.000,Castro,Suzanne,,,,,,455d100d7bf54b58535093cf83fc5626,suzannecastro@example.com,134.240.101.77,4QIqXltFyy8xR9RM
2025-08-07 01:56:25.000,Castro,Suzanne,new users,google,cmpn_533,ppc,gfaa4rvdsa,455d100d7bf54b58535093cf83fc5626,suzannecastro@example.com,195.197.223.215,5yCUGfnN1OyTpcDS
2025-10-11 10:32:26.000,Castro,Suzanne,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,455d100d7bf54b58535093cf83fc5626,suzannecastro@example.com,52.132.20.79,GJNnRfoZNGvzvbCG
2025-04-01 15:36:44.000,Miller,Kenneth,,,,,,c7586f617c34b9089518c6399a85ab67,kenneth.miller920@example.net,59.224.4.194,8VXygXVPXPHq8yUs
2025-05-11 18:31:45.000,Miller,Kenneth,,,,,,c7586f617c34b9089518c6399a85ab67,kenneth.miller920@example.net,30.132.17.252,Cu65IOTPHEXq0Y2V
2025-07-09 07:30:48.000,Miller,Kenneth,,,,,,c7586f617c34b9089518c6399a85ab67,kenneth.miller920@example.net,112.47.62.113,uBMftsijsKK1M2U2
2025-08-17 12:51:53.000,Miller,Kenneth,,,,,,c7586f617c34b9089518c6399a85ab67,kenneth.miller920@example.net,114.226.86.199,X6XNkKLFwqSEivnh
2025-10-11 16:49:17.000,Miller,Kenneth,,,,,,c7586f617c34b9089518c6399a85ab67,kenneth.miller920@example.net,24.156.21.239,1gwyS9Fb9fMaGiBc
2025-05-07 15:34:02.000,Green,Aaron,,,,,,d3a14447c5bd422a1265db960f08fb17,green.aaron416@example.org,6.97.29.229,WLAHoXBTqZxPyAno
2025-07-10 23:42:28.000,Green,Aaron,,,,,,d3a14447c5bd422a1265db960f08fb17,green.aaron416@example.org,157.233.12.246,7i3IvLIAdikqhjfZ
2025-09-03 14:55:09.000,Green,Aaron,,,,,,d3a14447c5bd422a1265db960f08fb17,green.aaron416@example.org,58.25.185.162,ybSCqYhbivWVq3oB
2025-11-10 01:10:31.000,Green,Aaron,,,,,,d3a14447c5bd422a1265db960f08fb17,green.aaron416@example.org,18.232.228.17,TuWHNfhQ9Bm4a1Z4
2026-01-27 16:26:37.000,Green,Aaron,,,,,,d3a14447c5bd422a1265db960f08fb17,green.aaron416@example.org,105.102.46.30,kEKHxaN68h1DL0xn
2026-03-05 20:27:30.000,Green,Aaron,,,,,,d3a14447c5bd422a1265db960f08fb17,green.aaron416@example.org,139.25.173.234,thcy9e4mc8Djv6bA
2024-09-10 01:15:32.000,Murphy,William,,,,,,79f8b904e02bb63fddf9fec9e15d0166,murphy.william172@example.org,220.160.59.32,g4Nvxv25ugwwGc4K
2024-11-02 08:02:14.000,Murphy,William,abandon cart,email,cmpn_125,email,gsf4dsgs,79f8b904e02bb63fddf9fec9e15d0166,murphy.william172@example.org,170.118.164.220,qti9fCYnB0YgE8UE
2024-12-13 20:35:49.000,Murphy,William,paid users,google,cmpn_830,ppc,cdasareravf,79f8b904e02bb63fddf9fec9e15d0166,murphy.william172@example.org,195.30.200.215,TFZ9Cx1me8qWXK9Y
2025-01-21 10:25:19.000,Murphy,William,,,,,,79f8b904e02bb63fddf9fec9e15d0166,murphy.william172@example.org,17.55.243.250,vbSNfx3WMpzMJyNd
2025-03-30 22:57:55.000,Murphy,William,,,,,,79f8b904e02bb63fddf9fec9e15d0166,murphy.william172@example.org,36.194.152.21,M9jwBSTmdZqrKI8K
2025-04-20 09:00:40.000,Murphy,William,,,,,,79f8b904e02bb63fddf9fec9e15d0166,murphy.william172@example.org,103.142.170.14,siKytGAiQKjUwShf
2025-06-08 10:22:20.000,Murphy,William,,,,,,79f8b904e02bb63fddf9fec9e15d0166,murphy.william172@example.org,32.152.170.134,KzEVwxIOJnxSaYfB
2025-07-06 17:34:19.000,Murphy,William,,,,,,79f8b904e02bb63fddf9fec9e15d0166,murphy.william172@example.org,73.119.222.213,FVqWVWDvVVvh2ku6
2024-11-18 07:20:07.000,Mercado,Stephanie,brand launch,email,cmpn_421,email,53dsvdsa,3497361ffe4830157c8afbb995beb2d5,stephanie.mercado002@example.org,216.209.65.102,wbHTZ9C6TzRKXRNE
2024-12-24 17:13:16.000,Mercado,Stephanie,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,3497361ffe4830157c8afbb995beb2d5,stephanie.mercado002@example.org,5.113.86.253,9EQ2MuFvHuvu8d2Z
2025-02-06 01:18:05.000,Mercado,Stephanie,,,,,,3497361ffe4830157c8afbb995beb2d5,stephanie.mercado002@example.org,195.82.180.38,nTUQLOSpqNpbNbMQ
2025-02-27 15:55:47.000,Mercado,Stephanie,,,,,,3497361ffe4830157c8afbb995beb2d5,stephanie.mercado002@example.org,67.71.82.143,v1MtJgpo1YmAtCE7
2025-11-08 19:07:15.000,Flores,Christine,,,,,,24186305de2201e40a3d836aa9d578ba,flores.christine259@example.org,48.128.185.56,y1qgG3bOLbVAX2Vw
2025-12-26 01:32:47.000,Flores,Christine,new users,google,cmpn_533,ppc,gfaa4rvdsa,24186305de2201e40a3d836aa9d578ba,flores.christine259@example.org,6.67.245.225,R5JbbdfIDOKLKTYb
2024-07-11 11:07:20.000,Edwards,Sarah,,,,,,d6c47a2db6cba7b7d26f5875e4f42c7b,edwards.sarah860@example.org,95.94.110.80,S2Y9lUgpd3yYLAU8
2024-08-17 21:09:00.000,Edwards,Sarah,,,,,,d6c47a2db6cba7b7d26f5875e4f42c7b,edwards.sarah860@example.org,174.254.115.132,hlXg6GjyJW36IxK0
2024-10-08 03:50:25.000,Edwards,Sarah,,,,,,d6c47a2db6cba7b7d26f5875e4f42c7b,edwards.sarah860@example.org,87.143.121.185,eI8tZlL6YWHcS1cf
2024-12-13 09:31:49.000,Edwards,Sarah,,,,,,d6c47a2db6cba7b7d26f5875e4f42c7b,edwards.sarah860@example.org,87.16.57.177,TWh4iBTJPK3gUh4V
2025-01-13 21:27:36.000,Edwards,Sarah,,,,,,d6c47a2db6cba7b7d26f5875e4f42c7b,edwards.sarah860@example.org,43.190.254.58,XBpNafYHriS5dLJc
2024-12-24 21:28:51.000,Suarez,Betty,paid users,bing,cmpn_830,ppc,cdasareravf,390eb6371d99ff70fb63df9dccd84ee7,bettysuarez@example.com,16.195.223.125,crLyW4eB22kXkcp7
2025-02-15 08:29:51.000,Suarez,Betty,,,,,,390eb6371d99ff70fb63df9dccd84ee7,bettysuarez@example.com,174.129.72.6,2YroVeJgyHsjQfxz
2025-04-11 20:25:25.000,Suarez,Betty,,,,,,390eb6371d99ff70fb63df9dccd84ee7,bettysuarez@example.com,102.134.218.18,MkptdWWZWu0DAlgW
2025-05-26 04:27:01.000,Suarez,Betty,,,,,,390eb6371d99ff70fb63df9dccd84ee7,bettysuarez@example.com,34.41.180.76,5O8wO8bzCxTdBMBK
2025-10-27 07:52:52.000,Hensley,Melissa,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,3962ec998942d715d36f86ff5992c489,hensley.melissa912@example.org,159.114.177.236,1w1RPfWI8IWDbRUs
2025-12-23 20:04:32.000,Hensley,Melissa,,,,,,3962ec998942d715d36f86ff5992c489,hensley.melissa912@example.org,128.43.56.43,njip2mg8HZtn5LSD
2026-01-27 03:35:19.000,Hensley,Melissa,,,,,,3962ec998942d715d36f86ff5992c489,hensley.melissa912@example.org,16.84.235.69,01micYzxeihX6GRK
2024-08-09 17:17:11.000,Byrd,Gregory,,,,,,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,124.83.27.90,x0DxSEMbuTLanuFD
2024-09-13 07:58:07.000,Byrd,Gregory,,,,,,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,15.228.181.50,NLZUj5XgScgf4GNb
2024-11-23 18:00:54.000,Byrd,Gregory,,,,,,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,39.228.210.189,fBcxWUUQAQevJnN8
2024-12-13 10:00:03.000,Byrd,Gregory,,,,,,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,138.49.8.134,LfXnsxGGJSW8P0fR
2025-02-26 09:29:16.000,Byrd,Gregory,,,,,,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,76.23.76.69,2McC00b4qxIxI9r1
2025-05-12 03:29:31.000,Byrd,Gregory,brand launch,email,cmpn_421,email,53dsvdsa,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,113.44.75.86,jt87LC1Ss3ojtncF
2025-06-18 23:20:35.000,Byrd,Gregory,,,,,,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,162.124.158.112,6CEcRnRKoJ5SzE6s
2025-07-30 13:30:36.000,Byrd,Gregory,new users,google,cmpn_533,ppc,gfaa4rvdsa,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,171.190.244.29,AKRJT8Cmb7KmCwDT
2025-09-20 02:33:20.000,Byrd,Gregory,topoffers,email,cmpn_90,email,4sdf4sda,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,84.67.117.17,voQLGv89YkXzWWyK
2025-10-30 05:55:35.000,Byrd,Gregory,,,,,,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,34.185.48.224,9eJOKMpy49kiJRpu
2025-12-06 21:12:28.000,Byrd,Gregory,,,,,,c63a0d021e8b342cb8c3761fb8892bd6,gregory.byrd364@example.org,24.131.212.64,r3BiKYkoI021I8pP
2025-06-11 06:48:22.000,Kim,Edward,,,,,,19f570f3ed2258846f2144d235eccf62,edward.kim072@example.org,116.23.206.117,eADLZ4bw2tY3FsZX
2025-07-06 19:38:38.000,Kim,Edward,,,,,,19f570f3ed2258846f2144d235eccf62,edward.kim072@example.org,1.213.242.11,25wDPopT9x7iTyQB
2025-09-25 06:02:49.000,Kim,Edward,,,,,,19f570f3ed2258846f2144d235eccf62,edward.kim072@example.org,87.52.28.166,lnDpRKoxFTZLP1fq
2025-10-18 15:27:49.000,Kim,Edward,,,,,,19f570f3ed2258846f2144d235eccf62,edward.kim072@example.org,128.173.215.117,iqymO9bDVbQ78Euk
2025-12-13 06:25:18.000,Kim,Edward,,,,,,19f570f3ed2258846f2144d235eccf62,edward.kim072@example.org,3.167.140.61,t9eDdcWXZ7FR1PYt
2026-01-09 14:21:11.000,Kim,Edward,paid users,google,cmpn_830,ppc,cdasareravf,19f570f3ed2258846f2144d235eccf62,edward.kim072@example.org,221.1.82.82,Slvf2HQCkW6wbkhZ
2025-07-19 17:02:59.000,Clark,Alejandra,,,,,,3f4ae98cbed13f918b7860c547936986,alejandra.clark047@example.org,18.21.71.11,B97dYOoadwuYDPcl
2025-09-01 02:07:52.000,Clark,Alejandra,,,,,,3f4ae98cbed13f918b7860c547936986,alejandra.clark047@example.org,144.129.221.147,YuhMvwCe3x4fcXE7
2025-10-28 09:11:32.000,Clark,Alejandra,,,,,,3f4ae98cbed13f918b7860c547936986,alejandra.clark047@example.org,138.58.170.82,JMg8w0I4qBuTdgcU
2025-12-13 21:13:32.000,Clark,Alejandra,,,,,,3f4ae98cbed13f918b7860c547936986,alejandra.clark047@example.org,8.179.145.251,e80LN5kMiFnAuA59
2024-04-22 13:06:54.000,Pope,Robert,new users,google,cmpn_533,ppc,gfaa4rvdsa,5ab78a29dddabe264bc099d039515d0a,robert.pope653@example.com,109.56.140.25,EclpMNAihstXkavI
2024-05-14 16:19:32.000,Pope,Robert,,,,,,5ab78a29dddabe264bc099d039515d0a,robert.pope653@example.com,139.224.215.171,gDcYkCSOWjGy6bLM
2024-07-02 20:55:45.000,Pope,Robert,,,,,,5ab78a29dddabe264bc099d039515d0a,robert.pope653@example.com,72.186.215.93,BVGBepti8GLGewEK
2024-08-10 04:56:15.000,Pope,Robert,,,,,,5ab78a29dddabe264bc099d039515d0a,robert.pope653@example.com,150.232.185.127,hnx5DZ4whsoKcgqe
2024-10-18 17:20:00.000,Pope,Robert,,,,,,5ab78a29dddabe264bc099d039515d0a,robert.pope653@example.com,219.99.236.121,dMrDhOR8AATl60D7
2024-11-13 05:28:59.000,Pope,Robert,christmas sale,bing,cmpn_232,ppc,53454fasdf,5ab78a29dddabe264bc099d039515d0a,robert.pope653@example.com,153.42.138.120,oLe5w5U1NrmODT0l
2024-12-27 18:59:03.000,Pope,Robert,,,,,,5ab78a29dddabe264bc099d039515d0a,robert.pope653@example.com,179.24.214.40,RuGrUobDK9470ZAp
2025-02-17 21:50:24.000,Pope,Robert,,,,,,5ab78a29dddabe264bc099d039515d0a,robert.pope653@example.com,1.45.209.32,JhvnP9KMG1453ass
2025-04-21 09:18:50.000,Smith,Michael,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,e7c6ca99718453ff3cec6a2e611887dd,michael.smith044@example.com,201.116.15.181,zikInEHcXMXKapej
2025-06-23 21:17:10.000,Smith,Michael,,,,,,e7c6ca99718453ff3cec6a2e611887dd,michael.smith044@example.com,147.17.56.123,deN2fdVHhMU3hY98
2025-08-27 08:44:36.000,Smith,Michael,,,,,,e7c6ca99718453ff3cec6a2e611887dd,michael.smith044@example.com,158.195.182.137,d8F1EBa2nBHa5oEG
2025-09-24 17:58:24.000,Smith,Michael,,,,,,e7c6ca99718453ff3cec6a2e611887dd,michael.smith044@example.com,6.29.49.94,W8RqoTDi8dmxpWXT
2025-12-02 06:16:43.000,Smith,Michael,,,,,,e7c6ca99718453ff3cec6a2e611887dd,michael.smith044@example.com,21.16.19.129,Y7bPCqPPU6H28XgY
2025-02-18 12:12:41.000,Finley,Jessica,,,,,,9c72a94551dcf27e735969359cc8af05,jessica.finley485@example.net,45.131.20.198,YXeyhYeA8s6CDqh8
2025-07-15 18:07:19.000,Stout,Susan,,,,,,44776571a8868b919c4f4870409f0c04,susan.stout257@example.net,75.216.77.107,YjrLYeLs2dcqPro1
2025-09-20 08:00:51.000,Stout,Susan,,,,,,44776571a8868b919c4f4870409f0c04,susan.stout257@example.net,21.150.223.173,4E4NRnTzy3gN2X1L
2025-11-18 02:42:09.000,Stout,Susan,abandon cart,email,cmpn_125,email,gsf4dsgs,44776571a8868b919c4f4870409f0c04,susan.stout257@example.net,99.169.238.149,uah2uzrpjXRwHXC9
2026-01-03 20:34:07.000,Stout,Susan,,,,,,44776571a8868b919c4f4870409f0c04,susan.stout257@example.net,121.6.52.82,h7YELB9LkOyGWQrf
2026-01-27 10:09:05.000,Stout,Susan,,,,,,44776571a8868b919c4f4870409f0c04,susan.stout257@example.net,81.53.221.72,6hbdJYUmwdKsQPCd
2025-07-20 07:15:03.000,Lopez,Nathan,,,,,,937bfc15f43cb14a2064fb1475b9a1c1,nathanlopez@example.com,164.52.212.241,5OcQp7pOSOyfQpi6
2025-09-10 17:00:50.000,Lopez,Nathan,topoffers,email,cmpn_90,email,4sdf4sda,937bfc15f43cb14a2064fb1475b9a1c1,nathanlopez@example.com,93.47.157.61,l0MfGEDkcHcANCIr
2026-01-03 14:34:51.000,Ayala,Samuel,christmas sale,google,cmpn_232,ppc,53454fasdf,378e0126137b8db4f3694eae4581af18,samuelayala@example.com,1.122.154.97,FNQU1Tn20jM1v2fX
2026-02-10 08:50:04.000,Ayala,Samuel,,,,,,378e0126137b8db4f3694eae4581af18,samuelayala@example.com,165.101.36.160,8p4mzF9aNjnWZXGQ
2026-04-23 18:20:45.000,Ayala,Samuel,,,,,,378e0126137b8db4f3694eae4581af18,samuelayala@example.com,150.120.59.135,Lx4D1YXoJiVVX571
2026-07-07 08:14:41.000,Ayala,Samuel,,,,,,378e0126137b8db4f3694eae4581af18,samuelayala@example.com,106.244.247.198,y2E5kgjLV8f54uX2
2026-10-05 03:52:50.000,Ayala,Samuel,,,,,,378e0126137b8db4f3694eae4581af18,samuelayala@example.com,42.236.185.2,lC5KoREj8GKzqaBG
2027-02-03 06:09:13.000,Ayala,Samuel,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,378e0126137b8db4f3694eae4581af18,samuelayala@example.com,120.177.255.66,irsWzzrrg43fHtwT
2027-05-27 02:35:52.000,Ayala,Samuel,,,,,,378e0126137b8db4f3694eae4581af18,samuelayala@example.com,97.57.184.6,DZLmi7HkyWvjxd8c
2027-07-03 14:25:21.000,Ayala,Samuel,,,,,,378e0126137b8db4f3694eae4581af18,samuelayala@example.com,184.126.20.121,4fOCUtWN1bC2RnDS
2025-08-26 10:57:33.000,Thompson,Eric,,,,,,3739134e1d7674804d41369a69021331,eric.thompson037@example.com,109.228.252.151,I49uT8YShtjz8vy1
2025-10-09 18:49:11.000,Thompson,Eric,,,,,,3739134e1d7674804d41369a69021331,eric.thompson037@example.com,101.130.125.115,r6lexUbQ9XjBq7pv
2025-12-11 20:55:47.000,Thompson,Eric,,,,,,3739134e1d7674804d41369a69021331,eric.thompson037@example.com,150.20.60.152,UTgVlBzwrFotcctw
2026-01-13 04:34:13.000,Thompson,Eric,,,,,,3739134e1d7674804d41369a69021331,eric.thompson037@example.com,83.198.101.63,KYjKgrdc1ZTcaJ1A
2026-03-18 08:05:31.000,Thompson,Eric,,,,,,3739134e1d7674804d41369a69021331,eric.thompson037@example.com,59.139.66.172,vnQKU4b3a9Q4qBdb
2026-05-12 13:50:31.000,Thompson,Eric,,,,,,3739134e1d7674804d41369a69021331,eric.thompson037@example.com,216.74.10.213,ZCR7OxELiRKGkoqt
2026-06-16 22:04:45.000,Thompson,Eric,,,,,,3739134e1d7674804d41369a69021331,eric.thompson037@example.com,96.40.215.126,Z0atVzzXub2s50TR
2026-07-02 05:11:08.000,Thompson,Eric,,,,,,3739134e1d7674804d41369a69021331,eric.thompson037@example.com,149.200.49.201,tz8mf6irXqK8z58H
2025-01-31 11:19:37.000,Roberts,Brad,,,,,,3934992307a6afcd69fed2e66428f2b6,bradroberts@example.com,54.215.80.200,72BuUPPb5hQqw3Qv
2025-03-22 18:00:09.000,Roberts,Brad,abandon cart,email,cmpn_125,email,gsf4dsgs,3934992307a6afcd69fed2e66428f2b6,bradroberts@example.com,123.52.138.175,6r8OV6cf2kTwy0P4
2025-04-28 02:48:08.000,Roberts,Brad,,,,,,3934992307a6afcd69fed2e66428f2b6,bradroberts@example.com,214.44.242.190,F8QuM1cKRFRgo9kd
2025-06-17 20:50:35.000,Roberts,Brad,,,,,,3934992307a6afcd69fed2e66428f2b6,bradroberts@example.com,158.93.209.208,jrDkJH7QCfQyXZub
2024-05-14 10:39:20.000,Bennett,Raymond,christmas sale,bing,cmpn_232,ppc,53454fasdf,703d61d925c4326a3d0d7bfb24f24e3c,raymondbennett@example.com,209.188.167.9,DYA4Cg64Xbg1et1O
2024-07-16 03:51:56.000,Bennett,Raymond,,,,,,703d61d925c4326a3d0d7bfb24f24e3c,raymondbennett@example.com,107.40.3.50,1R4oyqdSy94SviUq
2024-08-30 21:20:52.000,Bennett,Raymond,,,,,,703d61d925c4326a3d0d7bfb24f24e3c,raymondbennett@example.com,62.111.114.57,qlMcdv6m4TiVwzbU
2025-05-30 16:43:48.000,Mitchell,Sheryl,christmas sale,bing,cmpn_232,ppc,53454fasdf,1a3d822180650e0dbb9498f17eef4a71,sheryl.mitchell438@example.net,75.236.95.125,oMRPjyZLGhIRHzuH
2025-07-14 08:08:07.000,Mitchell,Sheryl,abandon cart,email,cmpn_125,email,gsf4dsgs,1a3d822180650e0dbb9498f17eef4a71,sheryl.mitchell438@example.net,61.160.154.56,WyEwFcMIOEvIwsCh
2024-12-01 21:35:37.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,136.55.213.17,IwbNQ7K774feygtt
2025-01-03 03:04:24.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,40.230.125.247,qv3T3v089L7Y79y9
2025-01-25 06:37:05.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,23.3.179.117,0syEcmRfIzVgnUuo
2025-02-12 17:00:15.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,201.206.228.81,bEpsdbdOL7rYEDHT
2025-03-31 07:20:36.000,Shaw,Ruben,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,104.208.122.200,0dTcccvHP1WE57XY
2025-05-11 19:38:12.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,160.11.95.81,cQdkurTaAMDAu704
2025-06-23 03:56:48.000,Shaw,Ruben,christmas sale,bing,cmpn_232,ppc,53454fasdf,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,209.182.230.31,MmcSs2yfstsVadOh
2025-08-12 08:02:08.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,169.148.244.222,K8DvhbSsjzZ7mHOA
2025-09-23 20:31:35.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,80.36.148.189,KUjy7whkEcQjTk7v
2025-10-30 23:49:58.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,124.130.169.19,gvoPKMLQJGDMLIGI
2026-01-07 06:43:20.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,19.232.174.232,4cxKWyC0ZQjj4CrA
2026-02-17 17:06:19.000,Shaw,Ruben,,,,,,a234f9208314034ddbce6ecdf98b732d,shaw.ruben548@example.org,72.5.227.86,6wVU9GS9BtxkJu9u
2024-09-04 08:54:53.000,Parrish,Tiffany,,,,,,3d8aae5540a04bd6a5ad51f73af959f2,tiffanyparrish@example.com,15.190.6.152,JGvhyk2llZ9LjrUx
2024-09-22 20:21:36.000,Parrish,Tiffany,,,,,,3d8aae5540a04bd6a5ad51f73af959f2,tiffanyparrish@example.com,205.233.191.161,HpTwoAM9Ee5hlmsp
2024-11-18 13:38:41.000,Parrish,Tiffany,,,,,,3d8aae5540a04bd6a5ad51f73af959f2,tiffanyparrish@example.com,25.248.173.15,jv6jy0hgfsEayeSF
2025-01-22 02:18:05.000,Parrish,Tiffany,christmas sale,bing,cmpn_232,ppc,53454fasdf,3d8aae5540a04bd6a5ad51f73af959f2,tiffanyparrish@example.com,56.251.131.42,7DDDqd0ENLxkb05W
2025-03-29 21:33:08.000,Parrish,Tiffany,new users,google,cmpn_533,ppc,gfaa4rvdsa,3d8aae5540a04bd6a5ad51f73af959f2,tiffanyparrish@example.com,8.208.78.241,0Y78dWu20wzjlyRm
2025-05-22 07:59:37.000,Parrish,Tiffany,,,,,,3d8aae5540a04bd6a5ad51f73af959f2,tiffanyparrish@example.com,172.91.179.196,zOofAWxjL4tZocYA
2025-04-10 18:18:48.000,Rivera,Joshua,brand launch,email,cmpn_421,email,53dsvdsa,768a6f7ba75aaeaa2b7230da7e48553f,joshuarivera@example.com,186.255.127.246,7xyRPBb5nzxGNvXv
2025-06-16 03:45:58.000,Rivera,Joshua,,,,,,768a6f7ba75aaeaa2b7230da7e48553f,joshuarivera@example.com,207.203.46.245,NjLbFajlYgZNZSfB
2025-07-22 14:40:26.000,Rivera,Joshua,,,,,,768a6f7ba75aaeaa2b7230da7e48553f,joshuarivera@example.com,162.161.168.125,umQu9ofuqk463hAk
2025-10-05 11:51:17.000,Hendricks,Jennifer,,,,,,fb0279973e3d6f12d73e4cb9009392c4,hendricks.jennifer392@example.org,107.221.170.210,Sc8c6g1Hta6KFEWi
2025-11-06 17:27:16.000,Hendricks,Jennifer,topoffers,email,cmpn_90,email,4sdf4sda,fb0279973e3d6f12d73e4cb9009392c4,hendricks.jennifer392@example.org,21.142.168.204,7Fi762Y9pVI8Z9uj
2025-12-02 06:58:10.000,Hendricks,Jennifer,christmas sale,google,cmpn_232,ppc,53454fasdf,fb0279973e3d6f12d73e4cb9009392c4,hendricks.jennifer392@example.org,89.198.153.153,tzmtKFh6oP2BraP8
2025-03-16 01:29:50.000,Wilson,Brian,,,,,,3e753e26961bcef6ed83f221bd46e90e,brianwilson@example.com,53.49.65.241,65vEn7198J2leitw
2025-05-17 14:28:01.000,Wilson,Brian,,,,,,3e753e26961bcef6ed83f221bd46e90e,brianwilson@example.com,142.181.146.6,bRpgOmqN3xABHQQP
2025-07-01 00:36:36.000,Wilson,Brian,,,,,,3e753e26961bcef6ed83f221bd46e90e,brianwilson@example.com,19.197.229.207,qfrC22wctQyn2w7u
2025-08-16 16:48:19.000,Wilson,Brian,,,,,,3e753e26961bcef6ed83f221bd46e90e,brianwilson@example.com,192.143.243.40,39BRCwurQ8SaIaSH
2025-09-16 04:31:27.000,Wilson,Brian,,,,,,3e753e26961bcef6ed83f221bd46e90e,brianwilson@example.com,52.190.123.189,dA3W4kzxfWr5fk84
2025-11-09 17:20:08.000,Wilson,Brian,abandon cart,twitter,cmpn_125,paidsocial,gts23ds,3e753e26961bcef6ed83f221bd46e90e,brianwilson@example.com,13.223.79.74,QB0XgvWE0n0Mvnrs
2025-05-06 22:26:17.000,Wright,Donna,,,,,,091149f6479221dd039cfd04e8318bef,donna.wright247@example.net,16.189.105.174,kihHq4JVEAHwa6WL
